Average Rent,Category,Latitude,Longitude,Name,Neighborhood
1882.6026170000002,Park,40.71234422072162,-73.76446857490522,Kings Park,HOLLIS
1882.6026170000002,Park,40.712350543130086,-73.76447795458934,Jamaica Park,HOLLIS
1882.6026170000002,School,40.7132453918457,-73.7668685913086,Sunshine Developmental School,HOLLIS
1882.6026170000002,School,40.71208953857422,-73.76973724365234,"Ena's Driving School, Inc",HOLLIS
1708.324444,Park,40.815860450444994,-73.88669616356482,Joseph Rodman Drake Park,HUNTS POINT
1708.324444,Park,40.81514949845388,-73.88849340056977,48 Park H.P.,HUNTS POINT
1708.324444,Park,40.815167156561834,-73.88852169419798,Manida Park,HUNTS POINT
1708.324444,School,40.81617151192024,-73.88499532597214,Hunts Point Middle School,HUNTS POINT
1708.324444,School,40.815349,-73.888368,St. Ignatius School,HUNTS POINT
1708.324444,Office,40.812859940642205,-73.87740539091223,the office 433,HUNTS POINT
1803.1666670000002,Movie Theater,40.871884982992746,-73.91917594240977,Movietime!,INWOOD
1803.1666670000002,Playground,40.869430428434185,-73.92197931100432,Emerson Playground @ Inwood Hill Park,INWOOD
1803.1666670000002,Playground,40.87180127827139,-73.9198711812677,Indian Road Playground,INWOOD
1803.1666670000002,Park,40.870857526105226,-73.92012895296453,Inwood Hill Park,INWOOD
1803.1666670000002,Park,40.86964681199003,-73.91921038865577,Isham Park,INWOOD
1803.1666670000002,Park,40.86968,-73.91878,Isham Park Centennial,INWOOD
1803.1666670000002,Park,40.873752744342916,-73.91997968655967,Inwood Hill Park Peninsula,INWOOD
1803.1666670000002,Park,40.871756621128604,-73.92172494812887,Hoop Lawn,INWOOD
1803.1666670000002,School,40.8689079284668,-73.92086791992188,Inwood Academy For Leadership Charter School,INWOOD
1803.1666670000002,School,40.86840057373047,-73.91781616210938,Uptown Driving School,INWOOD
1803.1666670000002,School,40.86659240722656,-73.92378234863281,Muscota New School,INWOOD
1803.1666670000002,School,40.86558532714844,-73.92475891113281,Junior High School 52,INWOOD
1803.1666670000002,School,40.865489000000004,-73.92247900000001,Golden Key Driving School,INWOOD
1803.1666670000002,Office,40.867723232967585,-73.9189864879477,access property group office,INWOOD
1803.1666670000002,Office,40.868499632094604,-73.91840664132589,Inwood Office Community Workspace,INWOOD
1803.1666670000002,Office,40.86885,-73.91663,Law Office Of Elsie C. Vasquez,INWOOD
1803.1666670000002,Office,40.868419,-73.92561,Kinesis Project Office,INWOOD
1803.1666670000002,Office,40.869945104523225,-73.91580018070562,Campaign Office: Mark Levine,INWOOD
1803.1666670000002,Office,40.86503982543945,-73.92072296142578,The Well NY Office,INWOOD
1845.0833329999998,Playground,40.754225,-73.88943,Travers Playground,JACKSON HEIGHTS
1845.0833329999998,Park,40.754289554341305,-73.88928578735815,Travers Park,JACKSON HEIGHTS
1845.0833329999998,School,40.75206653272889,-73.88462329143717,Saint Joan Of Arc School,JACKSON HEIGHTS
1845.0833329999998,School,40.75036597325402,-73.88635569656066,TRCS The Renaissance Charter School,JACKSON HEIGHTS
1845.0833329999998,School,40.75438519767368,-73.8883850048813,Garden School,JACKSON HEIGHTS
1845.0833329999998,Office,40.75994604183073,-73.88584060404595,E7 Office,JACKSON HEIGHTS
1845.0833329999998,Office,40.75540970287784,-73.88189005252556,MSproductions.com office,JACKSON HEIGHTS
2126.090909,Playground,40.691116,-73.80994,Norelli Hargreaves Playground,JAMAICA
2126.090909,Park,40.6904908547138,-73.80934772574531,Van Wyke Park,JAMAICA
1800.0,School,40.71602620417035,-73.78448505061327,Immaculate Conception School,JAMAICA ESTATES
1800.0,Office,40.71240804626457,-73.78576508035695,Management Office,JAMAICA ESTATES
1882.6026170000002,Playground,40.7158148139343,-73.80188293049461,Joe Austin Playground,JAMAICA HILLS
1882.6026170000002,Park,40.71255707411382,-73.79907131195068,Captain Tilly Park,JAMAICA HILLS
1882.6026170000002,Park,40.715493087375116,-73.80174793548291,Probate Park,JAMAICA HILLS
1882.6026170000002,School,40.70819091796875,-73.79952239990234,Queens Satellite High School for Opportunity,JAMAICA HILLS
1882.6026170000002,School,40.70884386095168,-73.79905950472856,Hillcrest High School,JAMAICA HILLS
1882.6026170000002,School,40.71467892285262,-73.79765782983988,Jamaica High School,JAMAICA HILLS
1882.6026170000002,School,40.711733,-73.796547,High School For Community Leadership,JAMAICA HILLS
1882.6026170000002,School,40.71618794641902,-73.7982839891047,Thomas A. Edison Voc. & Tech. High School,JAMAICA HILLS
1882.6026170000002,School,40.709268013900214,-73.802173025907,Hillcrest High School,JAMAICA HILLS
1810.8333329999998,Park,40.6497569807293,-73.96796865401511,Caton Avenue Park,KENSINGTON
1810.8333329999998,School,40.647946246712124,-73.9726792380801,MS 839 / PS 130 Upper School,KENSINGTON
1810.8333329999998,Office,40.647999,-73.973415,Corporate/office,KENSINGTON
1798.5833329999998,Park,40.7139,-73.83054,Hear No Evil See No Evil Speak No Evil Park,KEW GARDENS
1798.5833329999998,Park,40.71221303825844,-73.8251725076521,Maple Grove Park,KEW GARDENS
1798.5833329999998,Park,40.715179443359375,-73.82465362548828,Backyard Park At Briarwood Shelter,KEW GARDENS
1798.5833329999998,Park,40.70899906263009,-73.82894040006028,Kew Gardens Cinema Park,KEW GARDENS
1798.5833329999998,School,40.713009854580726,-73.8348340309625,The Kew Forest School,KEW GARDENS
1798.5833329999998,School,40.714412689208984,-73.8320541381836,Autocraft Driving School,KEW GARDENS
1798.5833329999998,School,40.715696,-73.833522,Action Driving School,KEW GARDENS
1798.5833329999998,Office,40.713768,-73.831114,Office of Congressman Bob Turner,KEW GARDENS
1798.5833329999998,Office,40.714231,-73.831293,Daily News - Queens Editorial Office,KEW GARDENS
1798.5833329999998,Office,40.71404,-73.829124,Department of Consumer Affairs - Queens Office,KEW GARDENS
1798.5833329999998,Office,40.71505234,-73.83151854,Allan R Bloomfield Law Office,KEW GARDENS
1798.5833329999998,Office,40.713842,-73.828135,NYC DOT Queens Borough Commissioner's Office,KEW GARDENS
1798.5833329999998,Office,40.7114230660323,-73.82713195191428,PETA Foundation:  Queens Satellite Office,KEW GARDENS
1798.5833329999998,Office,40.712068,-73.836316,HERAE New York Office,KEW GARDENS
1798.5833329999998,Office,40.71791771111111,-73.835349,Dr Perper's Office,KEW GARDENS
1798.5833329999998,Office,40.715043,-73.831538,Law Offices,KEW GARDENS
1671.166667,Playground,40.874313120041,-73.90072336047103,Fort Ford Playground,KINGSBRIDGE
1671.166667,Playground,40.877765307311414,-73.90799442086168,Marble Hill Playground,KINGSBRIDGE
1671.166667,Park,40.877986,-73.908028,"Orange Park, Marble Hill, Bronx, NY",KINGSBRIDGE
1671.166667,Park,40.876311752116315,-73.90442664790942,Redmond Park,KINGSBRIDGE
1671.166667,Park,40.881114565877304,-73.90081522581598,Bailey Park,KINGSBRIDGE
1671.166667,School,40.88069,-73.906994,Tech International Charter School,KINGSBRIDGE
1671.166667,School,40.880866999999995,-73.905957,st johns school,KINGSBRIDGE
1671.166667,School,40.87834531196359,-73.90656820684501,Public school 207,KINGSBRIDGE
1671.166667,School,40.87561699559459,-73.9014723488284,Marie Curie high school,KINGSBRIDGE
1671.166667,School,40.88069152832031,-73.90699768066406,Amber Charter School Kingsbridge,KINGSBRIDGE
1671.166667,School,40.881653,-73.905861,Public School 7,KINGSBRIDGE
1671.166667,School,40.8760280207113,-73.90694139835414,Marble Hill Nursery School,KINGSBRIDGE
1671.166667,School,40.880955,-73.909562,International Leadership Charter School,KINGSBRIDGE
1671.166667,School,40.87553787231445,-73.90160369873047,New School For Leadership And Journalism,KINGSBRIDGE
1671.166667,School,40.87594612938758,-73.90054537124212,the new school for leadership and the arts,KINGSBRIDGE
1671.166667,School,40.87910079956055,-73.91102600097656,Korean School Of New York,KINGSBRIDGE
1708.324444,School,40.87573163513023,-73.86131216999325,Evander Childs High School,LACONIA
1708.324444,School,40.874268,-73.855788,Al Sorano's Professional Driving School,LACONIA
1708.324444,School,40.875141,-73.85258499999999,Saint Philip and James School,LACONIA
1708.324444,School,40.8748407,-73.8577778,Colwell's Driving School,LACONIA
1708.324444,School,40.87475865732748,-73.86117090147309,Bronx Lab School,LACONIA
1708.324444,School,40.87516403198242,-73.86170196533203,Bronx Aerospace Academy,LACONIA
1882.6026170000002,Park,40.66593177436769,-73.7580643871646,Springfield Park,LAURELTON
1882.6026170000002,School,40.66830910331815,-73.75753358258173,Springfield Gardens High School,LAURELTON
1882.6026170000002,School,40.665479,-73.748788,Nesaquake Middle School,LAURELTON
1882.6026170000002,School,40.66463851928711,-73.75912475585938,Collaborative Arts Middle School,LAURELTON
1882.6026170000002,Office,40.668807,-73.754054,Annex UltiPeep office of CLW,LAURELTON
1882.6026170000002,Office,40.67211,-73.75291,Dr. Sherman's office,LAURELTON
2541.5,Movie Theater,40.72075,-74.000135,Women Make Movies,LITTLE ITALY
2541.5,Movie Theater,40.717968682041786,-74.00289654490574,Access Theatre,LITTLE ITALY
2541.5,Playground,40.71696871534179,-73.99391045023863,Hester Street Playground,LITTLE ITALY
2541.5,Playground,40.72181449955408,-73.99622587057317,DeSalvio Playground,LITTLE ITALY
2541.5,Playground,40.714564254441214,-74.0000221423207,Columbus Park Playground,LITTLE ITALY
2541.5,Park,40.719724176277495,-73.99238907827885,Sara Delano Roosevelt Park,LITTLE ITALY
2541.5,Park,40.71560296093611,-73.99988388989955,Columbus Park,LITTLE ITALY
2541.5,Park,40.71786388550929,-73.99361889610459,Grand Street Park,LITTLE ITALY
2541.5,Park,40.71613547801115,-73.99448961678416,Sara D. Roosevelt Park Track & Field,LITTLE ITALY
2541.5,Park,40.72168449542973,-73.9973588712509,Peterosino Park,LITTLE ITALY
2541.5,Park,40.716259852129184,-73.99805325469687,Federick Johnson Park,LITTLE ITALY
2541.5,Park,40.71632835180143,-74.00185167789459,Collect Pond Park,LITTLE ITALY
2541.5,Event Space,40.72175216674805,-74.0019760131836,FoundersCard Signature Event: New York - IWNY - Artists Space,LITTLE ITALY
2541.5,Event Space,40.720699,-73.998874,Space Lift by Fluent City,LITTLE ITALY
2541.5,Event Space,40.718932543395056,-74.00043547153473,The Farm Event Venues,LITTLE ITALY
2541.5,Event Space,40.722536129999995,-73.99960802000001,Crest 3D White & Shecky's Holiday Event,LITTLE ITALY
2541.5,General Entertainment,40.717685,-73.992954,poverty row entertainment loft,LITTLE ITALY
2541.5,General Entertainment,40.719833254313485,-74.0039468045693,Vicart Entertainment,LITTLE ITALY
2541.5,School,40.717228000000006,-73.998306,Canal Auto Driving School,LITTLE ITALY
2541.5,School,40.71648604355442,-73.9935230473438,Sun Yat Sen Middle School MS 131,LITTLE ITALY
2541.5,School,40.720133151535705,-73.99213583018934,Great Oaks Charter School,LITTLE ITALY
2541.5,School,40.71739247597293,-73.99771339606252,Leung's Driving School,LITTLE ITALY
2541.5,School,40.71673330145138,-73.99362866918537,Pace High School,LITTLE ITALY
2541.5,School,40.718017578125,-74.00249481201172,"Florentine School of Music, Art and Academics",LITTLE ITALY
2541.5,School,40.714597999999995,-73.996617,Transfiguration Kindergarten School,LITTLE ITALY
2541.5,School,40.71604537963867,-73.99891662597656,CMP Chinese School,LITTLE ITALY
2541.5,School,40.718271,-73.994021,Wai Man Driving School,LITTLE ITALY
2541.5,School,40.717771,-73.993701,New East Driving School,LITTLE ITALY
2541.5,School,40.717863382665016,-73.99343354892589,New East Auto Driving School Corp,LITTLE ITALY
2541.5,School,40.72267150878906,-73.99515533447266,Skillshare School,LITTLE ITALY
2541.5,School,40.716236,-73.99360300000001,Emma Lazarus High School for English Language Scholars,LITTLE ITALY
2541.5,School,40.71957224940705,-73.9923087341473,Innovate Manhattan Charter School,LITTLE ITALY
2541.5,School,40.7161222574816,-73.99816239814324,New York Chinese School,LITTLE ITALY
2541.5,School,40.71593475341797,-73.99372100830078,middle school 131,LITTLE ITALY
2541.5,Office,40.71562424143042,-74.00130706756083,Manhattan District Attorney's Office,LITTLE ITALY
2541.5,Office,40.720242,-73.999055,Savio Media Offices,LITTLE ITALY
2541.5,Office,40.718765999999995,-73.99898,Real Hospitality Group Regional Office,LITTLE ITALY
2541.5,Office,40.718631036808915,-73.99947728282582,Lam Group Corporate Office,LITTLE ITALY
2541.5,Office,40.72103594150936,-73.99971173059443,"Office Of Alla Roytberg, Esq.",LITTLE ITALY
2541.5,Office,40.720007,-74.001208,Office Of The Inspector General For NYC HHC,LITTLE ITALY
2541.5,Office,40.720340728759766,-73.99854278564453,StangaOne1 New York Office,LITTLE ITALY
2541.5,Office,40.718672,-73.996927,Kwon's Office,LITTLE ITALY
2541.5,Office,40.718405,-73.99903,"Malloc Media LLC, NYC Office",LITTLE ITALY
2541.5,Office,40.71943094394117,-74.00011343539899,Vizzuality Office,LITTLE ITALY
2541.5,Office,40.71773775400406,-73.99474199863188,The Office For Creative Research,LITTLE ITALY
2541.5,Office,40.718981,-74.000237,Dr Ma's Office,LITTLE ITALY
2541.5,Office,40.720739,-73.998115,The Svpply Office,LITTLE ITALY
2541.5,Office,40.71945638128648,-74.00041758276197,Custo Barcelona Press Office,LITTLE ITALY
2541.5,Office,40.71466632437003,-73.99717523223286,Office 2,LITTLE ITALY
2541.5,Office,40.720943,-73.998338,VANE NYC Office,LITTLE ITALY
2541.5,Office,40.718748,-74.000731,The International Office,LITTLE ITALY
2541.5,Office,40.718007,-74.001023,Henry's Office,LITTLE ITALY
2541.5,Office,40.718558558941524,-73.99442636465159,My Doctor's Office,LITTLE ITALY
2541.5,Office,40.722304,-74.000064,GSI Media Office,LITTLE ITALY
2541.5,Office,40.722738,-73.999615,BBW Regional Office,LITTLE ITALY
2541.5,Office,40.718682,-73.99390799999999,Chinatown Medicaid Office,LITTLE ITALY
2541.5,Office,40.71687949407726,-74.00327539665169,TWOWS Production Office,LITTLE ITALY
2541.5,Office,40.71887457100535,-73.99315972485469,Joe D's Office,LITTLE ITALY
2541.5,Office,40.71919631958008,-74.00341033935547,Robert Geller Office,LITTLE ITALY
2541.5,Office,40.71614,-73.994452,Gym Office,LITTLE ITALY
2541.5,Office,40.723294,-73.999327,Tinybop Satellite Office,LITTLE ITALY
2541.5,Office,40.718182,-73.992634,doUdeal Chinatown Office,LITTLE ITALY
2541.5,Office,40.719498,-74.004597,The Boss' Office,LITTLE ITALY
2541.5,Office,40.7142806,-73.9965371,Chatham Green Management Office,LITTLE ITALY
1882.6026170000002,Playground,40.776788,-73.741278,Park Lane Playground,LITTLE NECK
1882.6026170000002,Park,40.77288813003166,-73.74489068984984,Udall's Park Preserve,LITTLE NECK
1882.6026170000002,Office,40.77504473333334,-73.73831003333333,55 Water Mill Lane Office Building,LITTLE NECK
3074.416667,Playground,40.74545299137626,-73.95733725842479,Gantry Plaza Playground,LONG ISLAND CITY
3074.416667,Playground,40.7430782541501,-73.96053840968432,Hunters Point South Playground,LONG ISLAND CITY
3074.416667,Park,40.742631898404746,-73.96070122718811,Hunter's Point South Park,LONG ISLAND CITY
3074.416667,Park,40.7450325622929,-73.95322532118081,Hunter's Point Community Park,LONG ISLAND CITY
3074.416667,Park,40.7415656507856,-73.95233336501825,Bridge and Tunnel Park,LONG ISLAND CITY
3074.416667,School,40.74288307529288,-73.95960588353731,Hunter's Point Community Middle School,LONG ISLAND CITY
3074.416667,School,40.744339183429666,-73.95773468552916,PS78 - Robert F. Wagner School,LONG ISLAND CITY
3074.416667,School,40.742727,-73.959373,The Riverview School 277Q@404,LONG ISLAND CITY
3074.416667,School,40.74551578605583,-73.95536983265242,Public School 78,LONG ISLAND CITY
3074.416667,Office,40.742242,-73.957763,Skyline City Church Office,LONG ISLAND CITY
3074.416667,Office,40.74267468677292,-73.95690166077095,UA Local Union No.1 Plumbers Union Hall and Fund Office,LONG ISLAND CITY
3074.416667,Office,40.742218834370675,-73.95584050956272,The Purple Office,LONG ISLAND CITY
3074.416667,Office,40.742635,-73.952654,Vernon Jackson field office,LONG ISLAND CITY
3074.416667,Office,40.744975,-73.953335,Agencia Group LIC office,LONG ISLAND CITY
1708.324444,Playground,40.815538402610144,-73.9013147428721,Playground 52,LONGWOOD
1708.324444,Playground,40.817107,-73.898298,Dawson Playground,LONGWOOD
1708.324444,Park,40.81907849996673,-73.89815111325507,Kelly Park,LONGWOOD
1708.324444,Park,40.818583610525,-73.89743328094482,Bill Rainey Park,LONGWOOD
1708.324444,Park,40.818595,-73.894449,Dermod Mcdermott Memorial Park,LONGWOOD
1708.324444,Park,40.820044,-73.89682115,Banana Kelly Park,LONGWOOD
1708.324444,School,40.82059157130039,-73.89295584814136,UA Bronx Studio School for Writers and Artist,LONGWOOD
1708.324444,School,40.81853315293553,-73.89941427460636,Holcombe L Rucker High School,LONGWOOD
1708.324444,School,40.81709175271545,-73.89539069853603,St. Athanasius School,LONGWOOD
1708.324444,School,40.81760025024414,-73.89798736572266,Banana Kelly High School,LONGWOOD
1708.324444,School,40.816585540771484,-73.89083099365234,Bronx Suspension High School,LONGWOOD
1708.324444,School,40.81934909982431,-73.90043053939536,Elegant driving school,LONGWOOD
1708.324444,School,40.821136474609375,-73.89642333984375,the museum school,LONGWOOD
1708.324444,Office,40.817043,-73.89015,Snap Office,LONGWOOD
1708.324444,Office,40.818563,-73.89049172401428,UnitasTC Office,LONGWOOD
1708.324444,Office,40.81979855716217,-73.89827485588718,PS 333 The Longwood Academy of Discovery,LONGWOOD
1708.324444,Office,40.81485458986223,-73.89343447306898,Grainger,LONGWOOD
2863.583333,Movie Theater,40.71808685300118,-73.98905754089355,LES* Drive-In Movie Theater,LOWER EAST SIDE
2863.583333,Playground,40.715142231382366,-73.9857598257173,Seward Park Co-op Bldg 1&2 Playground,LOWER EAST SIDE
2863.583333,Playground,40.714778,-73.987844,Seward Park Co-op Playground,LOWER EAST SIDE
2863.583333,Playground,40.71458564217222,-73.98180074361672,Luther Gulick Playground,LOWER EAST SIDE
2863.583333,Playground,40.71242695613879,-73.98925065994263,Little Flower Playground,LOWER EAST SIDE
2863.583333,Playground,40.71539625774117,-73.98169727434663,Hillman Playground (West),LOWER EAST SIDE
2863.583333,Playground,40.71779411151555,-73.98433685302734,P.S. 142 Playground,LOWER EAST SIDE
2863.583333,Playground,40.71355089210964,-73.99003039009966,Captain Jacob Joseph Playground,LOWER EAST SIDE
2863.583333,Playground,40.7135825044788,-73.98108809988025,Henry M. Jackson Playground,LOWER EAST SIDE
2863.583333,Playground,40.71885623044511,-73.9842224991297,Nathan Straus Playground,LOWER EAST SIDE
2863.583333,Playground,40.71135347314246,-73.98639678955078,Cherry Clinton Playground,LOWER EAST SIDE
2863.583333,Park,40.71483145632512,-73.98954831890319,Seward Park,LOWER EAST SIDE
2863.583333,Park,40.715142231382366,-73.9857598257173,Seward Park Co-op Bldg 1&2 Playground,LOWER EAST SIDE
2863.583333,Park,40.715681,-73.987402,Whale Park,LOWER EAST SIDE
2863.583333,Park,40.714597,-73.986715,Dora Cohen Memorial Park,LOWER EAST SIDE
2863.583333,Park,40.71473616179676,-73.9803900226855,Hillman Park,LOWER EAST SIDE
2863.583333,Park,40.713902,-73.98482,Martin Luther King Jr. Community Park,LOWER EAST SIDE
2863.583333,Park,40.71814524005234,-73.98675342974981,"Delancey Street ""Park""",LOWER EAST SIDE
2863.583333,Park,40.71380665449028,-73.98479640922392,165 Henry St Park,LOWER EAST SIDE
2863.583333,Park,40.714769040784496,-73.98334980010986,Ahearn Park,LOWER EAST SIDE
2863.583333,Park,40.712951,-73.985044,MLK Jr Park,LOWER EAST SIDE
2863.583333,Park,40.71426529593269,-73.9816571000478,Twelve Park,LOWER EAST SIDE
2863.583333,Park,40.71458564217222,-73.98180074361672,Luther Gulick Playground,LOWER EAST SIDE
2863.583333,Event Space,40.71811294555664,-73.98822784423828,Cuchifritos Gallery + Project Space,LOWER EAST SIDE
2863.583333,Event Space,40.719648453895765,-73.98806627738074,Deep Space Nein,LOWER EAST SIDE
2863.583333,Event Space,40.717498779296875,-73.99097442626953,NYBeta: The Future of Advertising Edition - IWNY - Projective Space LES,LOWER EAST SIDE
2863.583333,General Entertainment,40.717685,-73.992954,poverty row entertainment loft,LOWER EAST SIDE
2863.583333,School,40.713364015801304,-73.98603982614976,CASTLE Middle School,LOWER EAST SIDE
2863.583333,School,40.718929,-73.983076,All My Children Daycare and Nursery School,LOWER EAST SIDE
2863.583333,School,40.71337024047423,-73.98603899007178,Corlears Junior High School M.S 56,LOWER EAST SIDE
2863.583333,School,40.713361933841206,-73.98603999318156,Henry St School For International Studies,LOWER EAST SIDE
2863.583333,School,40.71373013003813,-73.98643259724433,Manhattan Charter School II,LOWER EAST SIDE
2863.583333,School,40.71160066517602,-73.98552527257162,Shuang Wen School P.S 184m,LOWER EAST SIDE
2863.583333,School,40.72055467443634,-73.98562283674683,School for Global Leaders,LOWER EAST SIDE
2863.583333,School,40.716403776533134,-73.98462423637571,Beth Jacob Parochial School,LOWER EAST SIDE
2863.583333,School,40.7124826593664,-73.98410209607647,University Neighborhood High School,LOWER EAST SIDE
2863.583333,School,40.7173387333125,-73.98946523666382,New Design High School,LOWER EAST SIDE
2863.583333,School,40.717327000000004,-73.989352,Dual Language For Asian Studies High School,LOWER EAST SIDE
2863.583333,School,40.71408462524414,-73.98841094970703,The Educational Alliance Art School,LOWER EAST SIDE
2863.583333,School,40.72025313078632,-73.98643226148775,Marta Valle High School,LOWER EAST SIDE
2863.583333,School,40.71661750164133,-73.98876777641975,Pizza a Casa Pizza School,LOWER EAST SIDE
2863.583333,School,40.7191276550293,-73.98328399658203,Nathan Straus School,LOWER EAST SIDE
2863.583333,School,40.71943669986444,-73.99004459381104,Perfect Park Driving School,LOWER EAST SIDE
2863.583333,School,40.713165283203125,-73.99134826660156,Public School 2,LOWER EAST SIDE
2863.583333,School,40.72067167705832,-73.98598875929133,Lower East Side High School,LOWER EAST SIDE
2863.583333,School,40.718897232166285,-73.98325948571132,P.S. 140 Nathan Straus,LOWER EAST SIDE
2863.583333,School,40.71738550628489,-73.98930728283855,Seward Park Educational Complex,LOWER EAST SIDE
2863.583333,Office,40.716147,-73.986186,Grand Street Guild Management Office,LOWER EAST SIDE
2863.583333,Office,40.71571646172558,-73.99032113258853,The Office,LOWER EAST SIDE
2863.583333,Office,40.717418393830705,-73.99106339580494,DoubleRecall NYC Office,LOWER EAST SIDE
2863.583333,Office,40.715398,-73.983414,AAC Registration Office,LOWER EAST SIDE
2863.583333,Office,40.715358643133186,-73.98360841342992,Education Office,LOWER EAST SIDE
2863.583333,Office,40.715355,-73.983602,AAC Main Office,LOWER EAST SIDE
2863.583333,Office,40.71943,-73.98797,287 E Houston St Sales Office,LOWER EAST SIDE
2863.583333,Office,40.71350303333334,-73.99063835555555,Iss Office,LOWER EAST SIDE
2863.583333,Office,40.71452884887218,-73.98181205801129,East River Coop Office,LOWER EAST SIDE
2863.583333,Office,40.71545301866876,-73.98340722030599,Performing Arts Training Office,LOWER EAST SIDE
2863.583333,Office,40.7205911097592,-73.9842167600201,TSBmen.com Office,LOWER EAST SIDE
2863.583333,Office,40.71826077058047,-73.99071763891601,Basement Office Of Awesomeness,LOWER EAST SIDE
2863.583333,Office,40.71474485277161,-73.9838781522501,PARC Architecture,LOWER EAST SIDE
2255.34805,Playground,40.57709239372466,-73.94674820640037,Pat Parlato Playground,MANHATTAN BEACH
2255.34805,Playground,40.577114717720455,-73.94658748002345,manhattan beach playground,MANHATTAN BEACH
2255.34805,Park,40.577369807675716,-73.94553127479593,Manhattan Beach,MANHATTAN BEACH
2255.34805,School,40.57843343534299,-73.93489837646484,Motorcycle Safety School at Kingsborough Community College,MANHATTAN BEACH
3200.132071,Playground,40.877765307311414,-73.90799442086168,Marble Hill Playground,MARBLE HILL
3200.132071,Park,40.877986,-73.908028,"Orange Park, Marble Hill, Bronx, NY",MARBLE HILL
3200.132071,Park,40.876311752116315,-73.90442664790942,Redmond Park,MARBLE HILL
3200.132071,Park,40.87156588656278,-73.91103744506836,Apartement Parking,MARBLE HILL
3200.132071,Stadium,40.871884,-73.913897,Rocco B. Commisso Stadium,MARBLE HILL
3200.132071,School,40.877391667555415,-73.91276883456942,The New Visions Charter High School for the Humanities,MARBLE HILL
3200.132071,School,40.876943548473825,-73.91297551876026,John F. Kennedy High School,MARBLE HILL
3200.132071,School,40.88069,-73.906994,Tech International Charter School,MARBLE HILL
3200.132071,School,40.87726581401034,-73.91274586964578,John F. Kennedy High School,MARBLE HILL
3200.132071,School,40.87725830078125,-73.9125747680664,Bronx Theatre High School,MARBLE HILL
3200.132071,School,40.87725830078125,-73.9125747680664,marble hill high school,MARBLE HILL
3200.132071,School,40.8760280207113,-73.90694139835414,Marble Hill Nursery School,MARBLE HILL
3200.132071,School,40.87910079956055,-73.91102600097656,Korean School Of New York,MARBLE HILL
3200.132071,School,40.87834531196359,-73.90656820684501,Public school 207,MARBLE HILL
3200.132071,School,40.876125,-73.916364,Inwood School With Jeff,MARBLE HILL
3200.132071,School,40.880955,-73.909562,International Leadership Charter School,MARBLE HILL
3200.132071,School,40.88069152832031,-73.90699768066406,Amber Charter School Kingsbridge,MARBLE HILL
3200.132071,School,40.87507247924805,-73.91016387939453,Atmosphere Academy,MARBLE HILL
3200.132071,Office,40.8747422,-73.90992465,River Plaza Management Office,MARBLE HILL
2255.34805,Park,40.59792234564146,-73.92099380493164,Marine Park,MARINE PARK
1708.324444,Park,40.82490961511663,-73.91529495962858,Railroad Park,MELROSE
1708.324444,Park,40.82358497336457,-73.91150951385498,O'Neill Square Park,MELROSE
1708.324444,General Entertainment,40.829718748381794,-73.92026099622714,Ujime Entertainment Services,MELROSE
1708.324444,School,40.82185,-73.910517,St. Peter And Paul School,MELROSE
1708.324444,School,40.82840030209426,-73.9169197000086,Grant Ave. Elementary School,MELROSE
1708.324444,School,40.821677780838804,-73.91726729406557,Melrose school PS. MS 29,MELROSE
1708.324444,School,40.827182,-73.918278,St. Angela Merici School,MELROSE
1708.324444,School,40.82188034057617,-73.91075134277344,"NYC Charter High School for Architecture, Engineering, and Construction Industries",MELROSE
1882.6026170000002,Playground,40.720062824357484,-73.87754201889038,Juniper Valley Park Playground,MIDDLE VILLAGE
1882.6026170000002,Playground,40.7185041980999,-73.88265227890128,Juniper Valley Park Playground South,MIDDLE VILLAGE
1882.6026170000002,Park,40.720280675623634,-73.88125841625703,Juniper Valley Park,MIDDLE VILLAGE
1882.6026170000002,Office,40.71398669648969,-73.8773545070945,Bruckert Office,MIDDLE VILLAGE
1882.6026170000002,Office,40.71781596812715,-73.87244400677727,District Office Council Member Crowley,MIDDLE VILLAGE
3546.666667,Movie Theater,40.760948181152344,-73.96491241455078,Manhattan 1 Theater,MIDTOWN
3546.666667,Movie Theater,40.76307848273061,-73.96201086291845,Movies 101,MIDTOWN
3546.666667,Playground,40.76174525762842,-73.96051277665782,St. Catherine's Playground,MIDTOWN
3546.666667,Playground,40.75955340992973,-73.95888042060443,24 Sycamores Playground,MIDTOWN
3546.666667,Playground,40.75720977783203,-73.96337127685547,Penny's Playground,MIDTOWN
3546.666667,Park,40.75709533120833,-73.96013259887695,Sutton Place Park,MIDTOWN
3546.666667,Park,40.757704847653024,-73.95941376686096,Sutton Place Park - Sutton Sq,MIDTOWN
3546.666667,Park,40.75359909960432,-73.96364756807965,Peter Detmold Park,MIDTOWN
3546.666667,Park,40.75892683753876,-73.96128340402012,Sovereign Parking,MIDTOWN
3546.666667,Park,40.76006059493211,-73.96312458040266,14 Honey Locusts Park,MIDTOWN
3546.666667,Park,40.75913323709371,-73.9581008597996,Andrew Haswell Green Park,MIDTOWN
3546.666667,Park,40.758266380925825,-73.96694312076723,Brevard Park,MIDTOWN
3546.666667,Park,40.760854,-73.964064,St. Michael Park,MIDTOWN
3546.666667,Park,40.75387535301517,-73.96429527857096,Beekman Park,MIDTOWN
